objectId,nbErrors,errorsTypes,errorsMessages
o6366,48,"additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties",$.profiles[0].build.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[0].build.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[0].build.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[0].build.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[0].build.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[0].build.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[0].build.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[0].build.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[0].deploy.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[0].deploy.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[0].deploy.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[0].deploy.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[0].deploy.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[0].deploy.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[0].deploy.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[0].deploy.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].deploy.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].deploy.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].deploy.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].deploy.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].deploy.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].deploy.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].deploy.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].deploy.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[3].build.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[3].build.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[3].build.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[3].build.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[3].build.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[3].build.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[3].build.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[3].build.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[3].deploy.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[3].deploy.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[3].deploy.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[3].deploy.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[3].deploy.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[3].deploy.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[3].deploy.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires$.profiles[3].deploy.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires
o6371,20,"additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties",$.profiles[0].build.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[0].build.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[0].build.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[0].build.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[0].build.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[0].build.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[0].build.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[0].build.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[0].deploy.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[0].deploy.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].deploy.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires$.profiles[1].deploy.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires
o6374,14,"additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties,additionalProperties",$.profiles[1].build.artifacts[2].buildpacks nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.artifacts[2].buildpacks nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.artifacts[2].buildpacks nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.artifacts[2].buildpacks nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.artifacts[2].buildpacks nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.artifacts[2].buildpacks.dependencies.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.artifacts[2].buildpacks.dependencies.x-intellij-html-description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.artifacts[2].buildpacks.dependencies.additionalProperties nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.artifacts[2].buildpacks.dependencies.preferredOrder nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.artifacts[2].buildpacks.dependencies.properties nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.artifacts[2].buildpacks nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.cluster nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.profiles[1].build.cluster nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires$.profiles[1].build.cluster nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires
o21376,2,"required,minItems",$.expanded_links.taxons[0].base_path est un champ obligatoire mais manquant$.links.finder: doit contenir au moins 1 éléments
o69209,27,"required,enum,enum,required,enum,required,enum,required,enum,required,required,enum,required,anyOf,required,enum,required,enum,required,anyOf,anyOf,required,anyOf,required,required,required,required",$.steps[0].run.baseCommand est un champ obligatoire mais manquant    $.steps[0].run.class: na pas de valeur dans lénumération [CommandLineTool]    $.steps[0].run.class: na pas de valeur dans lénumération [ExpressionTool]    $.steps[0].run.expression est un champ obligatoire mais manquant    $.steps[0].run.steps[1].run.class: na pas de valeur dans lénumération [CommandLineTool]    $.steps[0].run.steps[1].run.baseCommand est un champ obligatoire mais manquant    $.steps[0].run.steps[1].run.class: na pas de valeur dans lénumération [ExpressionTool]    $.steps[0].run.steps[1].run.expression est un champ obligatoire mais manquant    $.steps[0].run.steps[1].run.steps[0].run.class: na pas de valeur dans lénumération [CommandLineTool]    $.steps[0].run.steps[1].run.steps[0].run.baseCommand est un champ obligatoire mais manquant    $.steps[0].run.steps[1].run.steps[0].run.expression est un champ obligatoire mais manquant    $.steps[0].run.steps[1].run.steps[0].run.class: na pas de valeur dans lénumération [Workflow]    $.steps[0].run.steps[1].run.steps[0].run.steps est un champ obligatoire mais manquant    $.steps[0].run.steps[1].run.steps[0].run: devrait être valide pour au moins un schéma de string    $.steps[0].run.steps[1].run.steps[2].run.baseCommand est un champ obligatoire mais manquant    $.steps[0].run.steps[1].run.steps[2].run.class: na pas de valeur dans lénumération [ExpressionTool]    $.steps[0].run.steps[1].run.steps[2].run.expression est un champ obligatoire mais manquant    $.steps[0].run.steps[1].run.steps[2].run.class: na pas de valeur dans lénumération [Workflow]    $.steps[0].run.steps[1].run.steps[2].run.steps est un champ obligatoire mais manquant    $.steps[0].run.steps[1].run.steps[2].run: devrait être valide pour au moins un schéma de string    $.steps[0].run.steps[1].run: devrait être valide pour au moins un schéma de string    $.steps[0].run.steps[2].run est un champ obligatoire mais manquant    $.steps[0].run: devrait être valide pour au moins un schéma de string    $.steps[1].run est un champ obligatoire mais manquant    $.steps[2].run est un champ obligatoire mais manquant    $.steps[3].run est un champ obligatoire mais manquant$.steps[4].run est un champ obligatoire mais manquant
o42992,29,"minItems,minItems,minItems,minItems,minItems,oneOf,oneOf,type,type,minItems,type,type,minItems,type,type,minItems,type,type,minItems,type,type,minItems,oneOf,type,type,minItems,type,type,minItems",$.symbols[0].anchorpoint: doit contenir au moins 2 éléments    $.symbols[1].anchorpoint: doit contenir au moins 2 éléments    $.symbols[2].anchorpoint: doit contenir au moins 2 éléments    $.symbols[3].anchorpoint: doit contenir au moins 2 éléments    $.symbols[4].anchorpoint: doit contenir au moins 2 éléments    $.layers[0].classes[0].labels[0].font: devrait être valide pour un et un seul des schémas     mais plus dun sont valides : {1}    $.layers[0].classes[1].labels[0].font: devrait être valide pour un et un seul des schémas     mais plus dun sont valides : {1}    $.layers[0].classes[1].labels[2].styles[1].symbol: object a été trouvé     mais number est attendu    $.layers[0].classes[1].labels[2].styles[1].symbol: object a été trouvé     mais string est attendu    $.layers[0].classes[1].labels[2].styles[1].symbol.anchorpoint: doit contenir au moins 2 éléments    $.layers[0].classes[1].styles[0].symbol: object a été trouvé     mais string est attendu    $.layers[0].classes[1].styles[0].symbol: object a été trouvé     mais number est attendu    $.layers[0].classes[1].styles[0].symbol.anchorpoint: doit contenir au moins 2 éléments    $.layers[0].classes[1].styles[3].symbol: object a été trouvé     mais string est attendu    $.layers[0].classes[1].styles[3].symbol: object a été trouvé     mais number est attendu    $.layers[0].classes[1].styles[3].symbol.anchorpoint: doit contenir au moins 2 éléments    $.layers[1].classes[0].styles[0].symbol: object a été trouvé     mais number est attendu    $.layers[1].classes[0].styles[0].symbol: object a été trouvé     mais string est attendu    $.layers[1].classes[0].styles[0].symbol.anchorpoint: doit contenir au moins 2 éléments    $.layers[1].classes[0].styles[1].symbol: object a été trouvé     mais number est attendu    $.layers[1].classes[0].styles[1].symbol: object a été trouvé     mais string est attendu    $.layers[1].classes[0].styles[1].symbol.anchorpoint: doit contenir au moins 2 éléments    $.layers[1].classes[1].labels[0].font: devrait être valide pour un et un seul des schémas     mais plus dun sont valides : {1}    $.layers[1].classes[2].labels[2].styles[2].symbol: object a été trouvé     mais number est attendu    $.layers[1].classes[2].labels[2].styles[2].symbol: object a été trouvé     mais string est attendu    $.layers[1].classes[2].labels[2].styles[2].symbol.anchorpoint: doit contenir au moins 2 éléments    $.layers[1].classes[2].labels[2].styles[4].symbol: object a été trouvé     mais string est attendu    $.layers[1].classes[2].labels[2].styles[4].symbol: object a été trouvé     mais number est attendu$.layers[1].classes[2].labels[2].styles[4].symbol.anchorpoint: doit contenir au moins 2 éléments
o69966,47,"required,required,required,required,required,required,required,required,required,pattern,pattern,pattern,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required",$.responsibilityStatement[0][0].value est un champ obligatoire mais manquant    $.responsibilityStatement[0][1].value est un champ obligatoire mais manquant    $.responsibilityStatement[0][2].value est un champ obligatoire mais manquant    $.responsibilityStatement[0][3].value est un champ obligatoire mais manquant    $.responsibilityStatement[1][0].value est un champ obligatoire mais manquant    $.responsibilityStatement[1][1].value est un champ obligatoire mais manquant    $.responsibilityStatement[2][0].value est un champ obligatoire mais manquant    $.responsibilityStatement[2][1].value est un champ obligatoire mais manquant    $.responsibilityStatement[2][2].value est un champ obligatoire mais manquant    $.copyrightDate[0] ne correspond pas à lexpression régulière {1}    $.copyrightDate[1] ne correspond pas à lexpression régulière {1}    $.copyrightDate[3] ne correspond pas à lexpression régulière {1}    $.editionStatement[0].editionDesignation[0].value est un champ obligatoire mais manquant    $.editionStatement[0].editionDesignation[1].value est un champ obligatoire mais manquant    $.editionStatement[0].editionDesignation[2].value est un champ obligatoire mais manquant    $.editionStatement[0].editionDesignation[3].value est un champ obligatoire mais manquant    $.editionStatement[0].responsibility[0].value est un champ obligatoire mais manquant    $.editionStatement[0].responsibility[1].value est un champ obligatoire mais manquant    $.editionStatement[0].responsibility[2].value est un champ obligatoire mais manquant    $.editionStatement[1].editionDesignation[0].value est un champ obligatoire mais manquant    $.editionStatement[1].responsibility[0].value est un champ obligatoire mais manquant    $.editionStatement[1].responsibility[1].value est un champ obligatoire mais manquant    $.provisionActivity[1].statement[0].label[0].value est un champ obligatoire mais manquant    $.provisionActivity[1].statement[1].label[0].value est un champ obligatoire mais manquant    $.provisionActivity[1].statement[1].label[1].value est un champ obligatoire mais manquant    $.provisionActivity[1].statement[1].label[2].value est un champ obligatoire mais manquant    $.provisionActivity[2].statement[0].label[0].value est un champ obligatoire mais manquant    $.provisionActivity[2].statement[0].label[1].value est un champ obligatoire mais manquant    $.provisionActivity[2].statement[0].label[2].value est un champ obligatoire mais manquant    $.provisionActivity[2].statement[0].label[3].value est un champ obligatoire mais manquant    $.provisionActivity[2].statement[0].label[4].value est un champ obligatoire mais manquant    $.provisionActivity[2].statement[1].label[0].value est un champ obligatoire mais manquant    $.provisionActivity[2].statement[2].label[0].value est un champ obligatoire mais manquant    $.provisionActivity[2].statement[2].label[1].value est un champ obligatoire mais manquant    $.provisionActivity[2].statement[2].label[2].value est un champ obligatoire mais manquant    $.provisionActivity[2].statement[3].label[0].value est un champ obligatoire mais manquant    $.provisionActivity[2].statement[3].label[1].value est un champ obligatoire mais manquant    $.provisionActivity[2].statement[3].label[2].value est un champ obligatoire mais manquant    $.provisionActivity[2].statement[3].label[3].value est un champ obligatoire mais manquant    $.provisionActivity[2].statement[3].label[4].value est un champ obligatoire mais manquant    $.provisionActivity[2].statement[4].label[0].value est un champ obligatoire mais manquant    $.provisionActivity[2].statement[4].label[1].value est un champ obligatoire mais manquant    $.provisionActivity[2].statement[4].label[2].value est un champ obligatoire mais manquant    $.provisionActivity[4].statement[0].label[0].value est un champ obligatoire mais manquant    $.provisionActivity[4].statement[0].label[1].value est un champ obligatoire mais manquant    $.provisionActivity[4].statement[0].label[2].value est un champ obligatoire mais manquant$.provisionActivity[4].statement[0].label[3].value est un champ obligatoire mais manquant
o9911,1,oneOf,$: devrait être valide pour un et un seul des schémas     mais plus dun sont valides : {1}
o9914,2,"oneOf,oneOf",$.items[0]: devrait être valide pour un et un seul des schémas     mais plus dun sont valides : {1}$.items[1]: devrait être valide pour un et un seul des schémas     mais plus dun sont valides : {1}
o57504,37,"required,anyOf,required,required,required,required,required,required,required,required,required,required,required,anyOf,unionType,anyOf,additionalProperties,anyOf,enum,type,required,enum,type,required,required,enum,type,required,enum,type,enum,type,enum,type,anyOf,unionType,anyOf",$.fileAssociations.ext est un champ obligatoire mais manquant    $.fileAssociations: devrait être valide pour au moins un schéma de array    $.freebsd.publish.provider est un champ obligatoire mais manquant    $.freebsd.publish.bucket est un champ obligatoire mais manquant    $.freebsd.publish.provider est un champ obligatoire mais manquant    $.freebsd.publish.name est un champ obligatoire mais manquant    $.freebsd.publish.provider est un champ obligatoire mais manquant    $.freebsd.publish.region est un champ obligatoire mais manquant    $.freebsd.publish.provider est un champ obligatoire mais manquant    $.freebsd.publish.url est un champ obligatoire mais manquant    $.freebsd.publish.provider est un champ obligatoire mais manquant    $.freebsd.publish.provider est un champ obligatoire mais manquant    $.freebsd.publish.provider est un champ obligatoire mais manquant    $.freebsd.publish: devrait être valide pour au moins un schéma de array    $.freebsd.publish : object trouvé     mais [null     string] est requis    $.freebsd: devrait être valide pour au moins un schéma de null    $.masDev.releaseInfo.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.masDev: devrait être valide pour au moins un schéma de null    $.portable.publish.provider: na pas de valeur dans lénumération [github]    $.portable.publish.provider: object a été trouvé     mais string est attendu    $.portable.publish.bucket est un champ obligatoire mais manquant    $.portable.publish.provider: na pas de valeur dans lénumération [s3]    $.portable.publish.provider: object a été trouvé     mais string est attendu    $.portable.publish.name est un champ obligatoire mais manquant    $.portable.publish.region est un champ obligatoire mais manquant    $.portable.publish.provider: na pas de valeur dans lénumération [spaces]    $.portable.publish.provider: object a été trouvé     mais string est attendu    $.portable.publish.url est un champ obligatoire mais manquant    $.portable.publish.provider: na pas de valeur dans lénumération [generic]    $.portable.publish.provider: object a été trouvé     mais string est attendu    $.portable.publish.provider: na pas de valeur dans lénumération [bintray]    $.portable.publish.provider: object a été trouvé     mais string est attendu    $.portable.publish.provider: na pas de valeur dans lénumération [bintray     custom     generic     github     s3     snapStore     spaces]    $.portable.publish.provider: object a été trouvé     mais string est attendu    $.portable.publish: devrait être valide pour au moins un schéma de array    $.portable.publish : object trouvé     mais [null     string] est requis$.portable: devrait être valide pour au moins un schéma de null
o21764,60,"required,required,additionalProperties,additionalProperties,additionalProperties,required,additionalProperties,additionalProperties,required,additionalProperties,required,additionalProperties,required,additionalProperties,required,required,additionalProperties,required,required,additionalProperties,required,required,additionalProperties,required,additionalProperties,anyOf,required,required,additionalProperties,required,required,additionalProperties,required,required,required,additionalProperties,required,required,required,additionalProperties,required,additionalProperties,required,required,additionalProperties,additionalProperties,required,required,additionalProperties,required,required,additionalProperties,required,additionalProperties,required,additionalProperties,additionalProperties,required,additionalProperties,additionalProperties",$.encoding est un champ obligatoire mais manquant    $.mark est un champ obligatoire mais manquant    $.facet nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.spec nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.resolve nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.layer est un champ obligatoire mais manquant    $.facet nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.spec nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.spec.layer[0].transform[2].filter.not est un champ obligatoire mais manquant    $.spec.layer[0].transform[2].filter.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.spec.layer[0].transform[2].filter.and est un champ obligatoire mais manquant    $.spec.layer[0].transform[2].filter.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.spec.layer[0].transform[2].filter.or est un champ obligatoire mais manquant    $.spec.layer[0].transform[2].filter.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.spec.layer[0].transform[2].filter.field est un champ obligatoire mais manquant    $.spec.layer[0].transform[2].filter.equal est un champ obligatoire mais manquant    $.spec.layer[0].transform[2].filter.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.spec.layer[0].transform[2].filter.field est un champ obligatoire mais manquant    $.spec.layer[0].transform[2].filter.range est un champ obligatoire mais manquant    $.spec.layer[0].transform[2].filter.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.spec.layer[0].transform[2].filter.field est un champ obligatoire mais manquant    $.spec.layer[0].transform[2].filter.oneOf est un champ obligatoire mais manquant    $.spec.layer[0].transform[2].filter.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.spec.layer[0].transform[2].filter.selection est un champ obligatoire mais manquant    $.spec.layer[0].transform[2].filter.description nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.spec.layer[0].transform[2].filter: devrait être valide pour au moins un schéma de string    $.spec.layer[0].transform[2].calculate est un champ obligatoire mais manquant    $.spec.layer[0].transform[2].as est un champ obligatoire mais manquant    $.spec.layer[0].transform[2].filter nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.spec.layer[0].transform[2].lookup est un champ obligatoire mais manquant    $.spec.layer[0].transform[2].from est un champ obligatoire mais manquant    $.spec.layer[0].transform[2].filter nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.spec.layer[0].transform[2].bin est un champ obligatoire mais manquant    $.spec.layer[0].transform[2].field est un champ obligatoire mais manquant    $.spec.layer[0].transform[2].as est un champ obligatoire mais manquant    $.spec.layer[0].transform[2].filter nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.spec.layer[0].transform[2].timeUnit est un champ obligatoire mais manquant    $.spec.layer[0].transform[2].field est un champ obligatoire mais manquant    $.spec.layer[0].transform[2].as est un champ obligatoire mais manquant    $.spec.layer[0].transform[2].filter nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.spec.layer[0].transform[2].summarize est un champ obligatoire mais manquant    $.spec.layer[0].transform[2].filter nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.spec.layer[0].mark est un champ obligatoire mais manquant    $.spec.layer[0].encoding est un champ obligatoire mais manquant    $.spec.layer[0].layer nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.spec.layer[0].resolve nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.spec.repeat est un champ obligatoire mais manquant    $.spec.spec est un champ obligatoire mais manquant    $.spec.layer nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.spec.mark est un champ obligatoire mais manquant    $.spec.encoding est un champ obligatoire mais manquant    $.spec.layer nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.repeat est un champ obligatoire mais manquant    $.facet nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.vconcat est un champ obligatoire mais manquant    $.facet nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.spec nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.hconcat est un champ obligatoire mais manquant    $.facet nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires$.spec nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires
