objectId,nbErrors,errorsTypes,errorsMessages
kb_228_Normalized,39,"required,required,required,required,required,required,required,type,type,type,type,type,type,type,type,type,type,type,type,type,type,required,required,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type",$.spec.template.spec.affinity.podAffinity.preferredDuringSchedulingIgnoredDuringExecution[0].podAffinityTerm.topologyKey est un champ obligatoire mais manquant    $.spec.template.spec.affinity.podAffinity.preferredDuringSchedulingIgnoredDuringExecution[1].podAffinityTerm.topologyKey est un champ obligatoire mais manquant    $.spec.template.spec.affinity.podAffinity.preferredDuringSchedulingIgnoredDuringExecution[2].podAffinityTerm.topologyKey est un champ obligatoire mais manquant    $.spec.template.spec.affinity.podAffinity.preferredDuringSchedulingIgnoredDuringExecution[3].podAffinityTerm.topologyKey est un champ obligatoire mais manquant    $.spec.template.spec.affinity.podAffinity.preferredDuringSchedulingIgnoredDuringExecution[4].podAffinityTerm.topologyKey est un champ obligatoire mais manquant    $.spec.template.spec.affinity.podAntiAffinity.preferredDuringSchedulingIgnoredDuringExecution[0].podAffinityTerm.topologyKey est un champ obligatoire mais manquant    $.spec.template.spec.affinity.podAntiAffinity.preferredDuringSchedulingIgnoredDuringExecution[1].podAffinityTerm.topologyKey est un champ obligatoire mais manquant    $.spec.template.spec.containers[1].env[0].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.spec.template.spec.containers[1].env[0].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.spec.template.spec.containers[1].env[1].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.spec.template.spec.containers[1].env[1].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.spec.template.spec.containers[1].livenessProbe.httpGet.port: object a été trouvé     mais integer est attendu    $.spec.template.spec.containers[1].livenessProbe.httpGet.port: object a été trouvé     mais string est attendu    $.spec.template.spec.ephemeralContainers[1].lifecycle.postStart.httpGet.port: object a été trouvé     mais string est attendu    $.spec.template.spec.ephemeralContainers[1].lifecycle.postStart.httpGet.port: object a été trouvé     mais integer est attendu    $.spec.template.spec.ephemeralContainers[1].lifecycle.postStart.tcpSocket.port: object a été trouvé     mais string est attendu    $.spec.template.spec.ephemeralContainers[1].lifecycle.postStart.tcpSocket.port: object a été trouvé     mais integer est attendu    $.spec.template.spec.ephemeralContainers[1].lifecycle.preStop.httpGet.port: object a été trouvé     mais integer est attendu    $.spec.template.spec.ephemeralContainers[1].lifecycle.preStop.httpGet.port: object a été trouvé     mais string est attendu    $.spec.template.spec.ephemeralContainers[1].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais string est attendu    $.spec.template.spec.ephemeralContainers[1].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais integer est attendu    $.spec.template.spec.ephemeralContainers[3].lifecycle.preStop.httpGet.port est un champ obligatoire mais manquant    $.spec.template.spec.ephemeralContainers[4].lifecycle.preStop.httpGet.port est un champ obligatoire mais manquant    $.spec.template.spec.volumes[0].projected.sources[0].downwardAPI.items[0].resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.spec.template.spec.volumes[0].projected.sources[0].downwardAPI.items[0].resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.spec.template.spec.volumes[1].projected.sources[0].downwardAPI.items[2].resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.spec.template.spec.volumes[1].projected.sources[0].downwardAPI.items[2].resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.spec.template.spec.volumes[1].projected.sources[1].downwardAPI.items[0].resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.spec.template.spec.volumes[1].projected.sources[1].downwardAPI.items[0].resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.spec.template.spec.volumes[1].projected.sources[2].downwardAPI.items[0].resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.spec.template.spec.volumes[1].projected.sources[2].downwardAPI.items[0].resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.spec.template.spec.volumes[1].projected.sources[2].downwardAPI.items[1].resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.spec.template.spec.volumes[1].projected.sources[2].downwardAPI.items[1].resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.spec.template.spec.volumes[1].projected.sources[2].downwardAPI.items[2].resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.spec.template.spec.volumes[1].projected.sources[2].downwardAPI.items[2].resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.spec.template.spec.volumes[1].projected.sources[2].downwardAPI.items[3].resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.spec.template.spec.volumes[1].projected.sources[2].downwardAPI.items[3].resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.spec.updateStrategy.rollingUpdate.maxUnavailable: object a été trouvé     mais integer est attendu$.spec.updateStrategy.rollingUpdate.maxUnavailable: object a été trouvé     mais string est attendu
kb_225_Normalized,16,"type,type,type,type,required,required,required,required,required,required,required,required,type,type,type,type",$.metadata.managedFields[0].time: object a été trouvé     mais string est attendu    $.metadata.managedFields[1].time: object a été trouvé     mais string est attendu    $.metadata.managedFields[2].time: object a été trouvé     mais string est attendu    $.metadata.managedFields[3].time: object a été trouvé     mais string est attendu    $.spec.template.spec.ephemeralContainers[0].env[1].valueFrom.secretKeyRef.key est un champ obligatoire mais manquant    $.spec.template.spec.ephemeralContainers[0].readinessProbe.tcpSocket.port est un champ obligatoire mais manquant    $.spec.template.spec.ephemeralContainers[1].env[0].valueFrom.secretKeyRef.key est un champ obligatoire mais manquant    $.spec.template.spec.ephemeralContainers[1].env[1].valueFrom.secretKeyRef.key est un champ obligatoire mais manquant    $.spec.template.spec.ephemeralContainers[1].livenessProbe.httpGet.port est un champ obligatoire mais manquant    $.spec.template.spec.ephemeralContainers[1].livenessProbe.tcpSocket.port est un champ obligatoire mais manquant    $.spec.template.spec.ephemeralContainers[3].livenessProbe.httpGet.port est un champ obligatoire mais manquant    $.spec.template.spec.ephemeralContainers[3].livenessProbe.tcpSocket.port est un champ obligatoire mais manquant    $.spec.updateStrategy.rollingUpdate.maxUnavailable: object a été trouvé     mais integer est attendu    $.spec.updateStrategy.rollingUpdate.maxUnavailable: object a été trouvé     mais string est attendu    $.status.conditions[0].lastTransitionTime: object a été trouvé     mais string est attendu$.status.conditions[2].lastTransitionTime: object a été trouvé     mais string est attendu
kb_251_Normalized,2,"type,type",$.metadata.creationTimestamp: object a été trouvé     mais string est attendu$.metadata.deletionTimestamp: object a été trouvé     mais string est attendu
kb_805_Normalized,3,"type,type,type",$.items[0].metadata.managedFields[0].time: object a été trouvé     mais string est attendu    $.items[0].metadata.managedFields[1].time: object a été trouvé     mais string est attendu$.items[0].metadata.managedFields[2].time: object a été trouvé     mais string est attendu
kb_802_Normalized,55,"required,required,required,required,required,type,type,type,type,required,required,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,required,required,required,required,required,type,type,type,type,required,type,type,required,type,type,type,type,type,type,type,type,required,required,required,required,required,required,type",$.items[1].spec.template.spec.affinity.podAffinity.preferredDuringSchedulingIgnoredDuringExecution[0].podAffinityTerm.topologyKey est un champ obligatoire mais manquant    $.items[1].spec.template.spec.affinity.podAffinity.preferredDuringSchedulingIgnoredDuringExecution[1].podAffinityTerm.topologyKey est un champ obligatoire mais manquant    $.items[1].spec.template.spec.affinity.podAffinity.preferredDuringSchedulingIgnoredDuringExecution[2].podAffinityTerm.topologyKey est un champ obligatoire mais manquant    $.items[1].spec.template.spec.affinity.podAffinity.preferredDuringSchedulingIgnoredDuringExecution[3].podAffinityTerm.topologyKey est un champ obligatoire mais manquant    $.items[1].spec.template.spec.containers[0].livenessProbe.tcpSocket.port est un champ obligatoire mais manquant    $.items[1].spec.template.spec.containers[0].readinessProbe.httpGet.port: object a été trouvé     mais integer est attendu    $.items[1].spec.template.spec.containers[0].readinessProbe.httpGet.port: object a été trouvé     mais string est attendu    $.items[1].spec.template.spec.containers[0].readinessProbe.tcpSocket.port: object a été trouvé     mais integer est attendu    $.items[1].spec.template.spec.containers[0].readinessProbe.tcpSocket.port: object a été trouvé     mais string est attendu    $.items[1].spec.template.spec.containers[0].startupProbe.httpGet.port est un champ obligatoire mais manquant    $.items[1].spec.template.spec.containers[0].startupProbe.tcpSocket.port est un champ obligatoire mais manquant    $.items[1].spec.template.spec.volumes[0].downwardAPI.items[0].resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.items[1].spec.template.spec.volumes[0].downwardAPI.items[0].resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.items[1].spec.template.spec.volumes[0].downwardAPI.items[1].resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.items[1].spec.template.spec.volumes[0].downwardAPI.items[1].resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.items[1].spec.template.spec.volumes[0].emptyDir.sizeLimit: object a été trouvé     mais number est attendu    $.items[1].spec.template.spec.volumes[0].emptyDir.sizeLimit: object a été trouvé     mais string est attendu    $.items[1].spec.template.spec.volumes[0].projected.sources[0].downwardAPI.items[0].resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.items[1].spec.template.spec.volumes[0].projected.sources[0].downwardAPI.items[0].resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.items[1].spec.template.spec.volumes[0].projected.sources[0].downwardAPI.items[1].resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.items[1].spec.template.spec.volumes[0].projected.sources[0].downwardAPI.items[1].resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.items[1].spec.template.spec.volumes[0].projected.sources[0].downwardAPI.items[2].resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.items[1].spec.template.spec.volumes[0].projected.sources[0].downwardAPI.items[2].resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.items[1].spec.template.spec.volumes[1].projected.sources[2].downwardAPI.items[1].resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.items[1].spec.template.spec.volumes[1].projected.sources[2].downwardAPI.items[1].resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.items[1].spec.template.spec.volumes[1].projected.sources[2].downwardAPI.items[2].resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.items[1].spec.template.spec.volumes[1].projected.sources[2].downwardAPI.items[2].resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.items[2].spec.template.spec.containers[0].livenessProbe.httpGet.port est un champ obligatoire mais manquant    $.items[2].spec.template.spec.containers[0].startupProbe.httpGet.port est un champ obligatoire mais manquant    $.items[2].spec.template.spec.containers[0].startupProbe.tcpSocket.port est un champ obligatoire mais manquant    $.items[2].spec.template.spec.containers[1].lifecycle.preStop.httpGet.port est un champ obligatoire mais manquant    $.items[2].spec.template.spec.containers[1].lifecycle.preStop.tcpSocket.port est un champ obligatoire mais manquant    $.items[2].spec.template.spec.containers[1].readinessProbe.httpGet.port: object a été trouvé     mais string est attendu    $.items[2].spec.template.spec.containers[1].readinessProbe.httpGet.port: object a été trouvé     mais integer est attendu    $.items[2].spec.template.spec.containers[1].readinessProbe.tcpSocket.port: object a été trouvé     mais string est attendu    $.items[2].spec.template.spec.containers[1].readinessProbe.tcpSocket.port: object a été trouvé     mais integer est attendu    $.items[2].spec.template.spec.containers[2].env[0].valueFrom.fieldRef.fieldPath est un champ obligatoire mais manquant    $.items[2].spec.template.spec.containers[2].env[0].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.items[2].spec.template.spec.containers[2].env[0].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.items[2].spec.template.spec.containers[2].env[1].valueFrom.fieldRef.fieldPath est un champ obligatoire mais manquant    $.items[2].spec.template.spec.containers[2].env[1].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.items[2].spec.template.spec.containers[2].env[1].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.items[2].spec.template.spec.containers[2].readinessProbe.httpGet.port: object a été trouvé     mais integer est attendu    $.items[2].spec.template.spec.containers[2].readinessProbe.httpGet.port: object a été trouvé     mais string est attendu    $.items[2].spec.template.spec.containers[2].readinessProbe.tcpSocket.port: object a été trouvé     mais integer est attendu    $.items[2].spec.template.spec.containers[2].readinessProbe.tcpSocket.port: object a été trouvé     mais string est attendu    $.items[2].spec.template.spec.containers[3].readinessProbe.tcpSocket.port: object a été trouvé     mais integer est attendu    $.items[2].spec.template.spec.containers[3].readinessProbe.tcpSocket.port: object a été trouvé     mais string est attendu    $.items[2].spec.template.spec.ephemeralContainers[0].lifecycle.postStart.httpGet.port est un champ obligatoire mais manquant    $.items[2].spec.template.spec.ephemeralContainers[0].lifecycle.postStart.tcpSocket.port est un champ obligatoire mais manquant    $.items[2].spec.template.spec.ephemeralContainers[0].startupProbe.httpGet.port est un champ obligatoire mais manquant    $.items[2].spec.template.spec.ephemeralContainers[0].startupProbe.tcpSocket.port est un champ obligatoire mais manquant    $.items[2].spec.template.spec.ephemeralContainers[2].lifecycle.preStop.httpGet.port est un champ obligatoire mais manquant    $.items[2].spec.template.spec.ephemeralContainers[2].lifecycle.preStop.tcpSocket.port est un champ obligatoire mais manquant$.items[4].metadata.deletionTimestamp: object a été trouvé     mais string est attendu
kb_819_Normalized,26,"type,type,required,required,required,required,required,required,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type",$.items[1].spec.template.metadata.creationTimestamp: object a été trouvé     mais string est attendu    $.items[1].spec.template.metadata.deletionTimestamp: object a été trouvé     mais string est attendu    $.items[1].spec.template.spec.containers[2].livenessProbe.httpGet.port est un champ obligatoire mais manquant    $.items[1].spec.template.spec.containers[2].livenessProbe.tcpSocket.port est un champ obligatoire mais manquant    $.items[1].spec.template.spec.containers[3].lifecycle.postStart.httpGet.port est un champ obligatoire mais manquant    $.items[1].spec.template.spec.containers[3].lifecycle.postStart.tcpSocket.port est un champ obligatoire mais manquant    $.items[1].spec.template.spec.containers[3].readinessProbe.httpGet.port est un champ obligatoire mais manquant    $.items[1].spec.template.spec.containers[3].readinessProbe.tcpSocket.port est un champ obligatoire mais manquant    $.items[1].spec.template.spec.containers[3].startupProbe.httpGet.port: object a été trouvé     mais string est attendu    $.items[1].spec.template.spec.containers[3].startupProbe.httpGet.port: object a été trouvé     mais integer est attendu    $.items[1].spec.template.spec.containers[3].startupProbe.tcpSocket.port: object a été trouvé     mais string est attendu    $.items[1].spec.template.spec.containers[3].startupProbe.tcpSocket.port: object a été trouvé     mais integer est attendu    $.items[1].spec.template.spec.volumes[1].downwardAPI.items[0].resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.items[1].spec.template.spec.volumes[1].downwardAPI.items[0].resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.items[1].spec.template.spec.volumes[1].downwardAPI.items[1].resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.items[1].spec.template.spec.volumes[1].downwardAPI.items[1].resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.items[1].spec.template.spec.volumes[1].downwardAPI.items[2].resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.items[1].spec.template.spec.volumes[1].downwardAPI.items[2].resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.items[1].spec.template.spec.volumes[1].downwardAPI.items[3].resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.items[1].spec.template.spec.volumes[1].downwardAPI.items[3].resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.items[1].spec.template.spec.volumes[1].emptyDir.sizeLimit: object a été trouvé     mais number est attendu    $.items[1].spec.template.spec.volumes[1].emptyDir.sizeLimit: object a été trouvé     mais string est attendu    $.items[1].spec.template.spec.volumes[3].emptyDir.sizeLimit: object a été trouvé     mais number est attendu    $.items[1].spec.template.spec.volumes[3].emptyDir.sizeLimit: object a été trouvé     mais string est attendu    $.items[1].spec.template.spec.volumes[4].emptyDir.sizeLimit: object a été trouvé     mais number est attendu$.items[1].spec.template.spec.volumes[4].emptyDir.sizeLimit: object a été trouvé     mais string est attendu
kb_143_Normalized,17,"type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type",$.metadata.creationTimestamp: object a été trouvé     mais string est attendu    $.metadata.managedFields[0].time: object a été trouvé     mais string est attendu    $.metadata.managedFields[1].time: object a été trouvé     mais string est attendu    $.metadata.managedFields[2].time: object a été trouvé     mais string est attendu    $.spec.jobTemplate.metadata.managedFields[0].time: object a été trouvé     mais string est attendu    $.spec.jobTemplate.metadata.managedFields[4].time: object a été trouvé     mais string est attendu    $.spec.jobTemplate.spec.template.spec.containers[1].env[0].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.spec.jobTemplate.spec.template.spec.containers[1].env[0].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.spec.jobTemplate.spec.template.spec.containers[1].lifecycle.postStart.tcpSocket.port: object a été trouvé     mais integer est attendu    $.spec.jobTemplate.spec.template.spec.containers[1].lifecycle.postStart.tcpSocket.port: object a été trouvé     mais string est attendu    $.spec.jobTemplate.spec.template.spec.containers[1].lifecycle.preStop.httpGet.port: object a été trouvé     mais integer est attendu    $.spec.jobTemplate.spec.template.spec.containers[1].lifecycle.preStop.httpGet.port: object a été trouvé     mais string est attendu    $.spec.jobTemplate.spec.template.spec.containers[1].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais integer est attendu    $.spec.jobTemplate.spec.template.spec.containers[1].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais string est attendu    $.spec.jobTemplate.spec.template.spec.containers[3].readinessProbe.tcpSocket.port: object a été trouvé     mais string est attendu    $.spec.jobTemplate.spec.template.spec.containers[3].readinessProbe.tcpSocket.port: object a été trouvé     mais integer est attendu$.status.lastScheduleTime: object a été trouvé     mais string est attendu
kb_818_Normalized,19,"type,type,type,type,type,type,type,type,type,type,required,type,type,required,required,required,required,type,type",$.items[2].spec.template.spec.containers[1].env[1].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.items[2].spec.template.spec.containers[1].env[1].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.items[2].spec.template.spec.containers[1].env[2].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.items[2].spec.template.spec.containers[1].env[2].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.items[2].spec.template.spec.containers[1].env[3].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.items[2].spec.template.spec.containers[1].env[3].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.items[2].spec.template.spec.ephemeralContainers[2].lifecycle.preStop.httpGet.port: object a été trouvé     mais integer est attendu    $.items[2].spec.template.spec.ephemeralContainers[2].lifecycle.preStop.httpGet.port: object a été trouvé     mais string est attendu    $.items[2].spec.template.spec.ephemeralContainers[2].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais string est attendu    $.items[2].spec.template.spec.ephemeralContainers[2].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais integer est attendu    $.items[2].spec.template.spec.ephemeralContainers[3].lifecycle.preStop.httpGet.port est un champ obligatoire mais manquant    $.items[2].spec.template.spec.ephemeralContainers[4].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais integer est attendu    $.items[2].spec.template.spec.ephemeralContainers[4].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais string est attendu    $.items[2].spec.template.spec.volumes[1].downwardAPI.items[0].fieldRef.fieldPath est un champ obligatoire mais manquant    $.items[2].spec.template.spec.volumes[1].downwardAPI.items[0].resourceFieldRef.resource est un champ obligatoire mais manquant    $.items[2].spec.template.spec.volumes[1].downwardAPI.items[2].fieldRef.fieldPath est un champ obligatoire mais manquant    $.items[2].spec.template.spec.volumes[1].downwardAPI.items[3].fieldRef.fieldPath est un champ obligatoire mais manquant    $.items[2].spec.template.spec.volumes[3].emptyDir.sizeLimit: object a été trouvé     mais string est attendu$.items[2].spec.template.spec.volumes[3].emptyDir.sizeLimit: object a été trouvé     mais number est attendu
kb_483_Normalized,6,"type,type,type,type,type,type",$.items[1].status.conditions[0].lastProbeTime: object a été trouvé     mais string est attendu    $.items[1].status.conditions[0].lastTransitionTime: object a été trouvé     mais string est attendu    $.items[1].status.conditions[1].lastProbeTime: object a été trouvé     mais string est attendu    $.items[1].status.conditions[1].lastTransitionTime: object a été trouvé     mais string est attendu    $.items[1].status.conditions[2].lastProbeTime: object a été trouvé     mais string est attendu$.items[1].status.conditions[2].lastTransitionTime: object a été trouvé     mais string est attendu
kb_482_Normalized,37,"required,required,required,required,type,type,type,type,type,type,required,required,type,type,required,required,required,required,required,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type",$.items[1].spec.template.spec.affinity.podAntiAffinity.preferredDuringSchedulingIgnoredDuringExecution[0].podAffinityTerm.topologyKey est un champ obligatoire mais manquant    $.items[1].spec.template.spec.affinity.podAntiAffinity.preferredDuringSchedulingIgnoredDuringExecution[1].podAffinityTerm.topologyKey est un champ obligatoire mais manquant    $.items[1].spec.template.spec.containers[1].lifecycle.postStart.httpGet.port est un champ obligatoire mais manquant    $.items[1].spec.template.spec.containers[1].lifecycle.postStart.tcpSocket.port est un champ obligatoire mais manquant    $.items[1].spec.template.spec.containers[1].lifecycle.preStop.httpGet.port: object a été trouvé     mais integer est attendu    $.items[1].spec.template.spec.containers[1].lifecycle.preStop.httpGet.port: object a été trouvé     mais string est attendu    $.items[1].spec.template.spec.containers[1].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais integer est attendu    $.items[1].spec.template.spec.containers[1].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais string est attendu    $.items[1].spec.template.spec.containers[2].readinessProbe.tcpSocket.port: object a été trouvé     mais integer est attendu    $.items[1].spec.template.spec.containers[2].readinessProbe.tcpSocket.port: object a été trouvé     mais string est attendu    $.items[1].spec.template.spec.volumes[2].downwardAPI.items[0].resourceFieldRef.resource est un champ obligatoire mais manquant    $.items[1].spec.template.spec.volumes[2].downwardAPI.items[1].resourceFieldRef.resource est un champ obligatoire mais manquant    $.items[1].spec.template.spec.volumes[2].emptyDir.sizeLimit: object a été trouvé     mais string est attendu    $.items[1].spec.template.spec.volumes[2].emptyDir.sizeLimit: object a été trouvé     mais number est attendu    $.items[1].spec.template.spec.volumes[2].projected.sources[1].downwardAPI.items[0].resourceFieldRef.resource est un champ obligatoire mais manquant    $.items[1].spec.template.spec.volumes[2].projected.sources[1].downwardAPI.items[1].resourceFieldRef.resource est un champ obligatoire mais manquant    $.items[1].spec.template.spec.volumes[2].projected.sources[1].downwardAPI.items[2].resourceFieldRef.resource est un champ obligatoire mais manquant    $.items[1].spec.template.spec.volumes[2].projected.sources[1].downwardAPI.items[3].resourceFieldRef.resource est un champ obligatoire mais manquant    $.items[1].spec.template.spec.volumes[4].projected.sources[0].downwardAPI.items[0].resourceFieldRef.resource est un champ obligatoire mais manquant    $.items[2].spec.template.spec.containers[1].lifecycle.preStop.httpGet.port: object a été trouvé     mais string est attendu    $.items[2].spec.template.spec.containers[1].lifecycle.preStop.httpGet.port: object a été trouvé     mais integer est attendu    $.items[2].spec.template.spec.containers[1].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais string est attendu    $.items[2].spec.template.spec.containers[1].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais integer est attendu    $.items[2].status.conditions[0].lastTransitionTime: object a été trouvé     mais string est attendu    $.items[2].status.conditions[1].lastProbeTime: object a été trouvé     mais string est attendu    $.items[2].status.conditions[1].lastTransitionTime: object a été trouvé     mais string est attendu    $.items[2].status.conditions[3].lastTransitionTime: object a été trouvé     mais string est attendu    $.items[2].status.conditions[4].lastProbeTime: object a été trouvé     mais string est attendu    $.items[2].status.conditions[4].lastTransitionTime: object a été trouvé     mais string est attendu    $.items[3].spec.template.spec.containers[1].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais string est attendu    $.items[3].spec.template.spec.containers[1].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais integer est attendu    $.items[3].spec.template.spec.containers[2].lifecycle.preStop.httpGet.port: object a été trouvé     mais string est attendu    $.items[3].spec.template.spec.containers[2].lifecycle.preStop.httpGet.port: object a été trouvé     mais integer est attendu    $.items[3].spec.template.spec.containers[2].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais integer est attendu    $.items[3].spec.template.spec.containers[2].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais string est attendu    $.items[3].spec.template.spec.containers[2].readinessProbe.tcpSocket.port: object a été trouvé     mais string est attendu$.items[3].spec.template.spec.containers[2].readinessProbe.tcpSocket.port: object a été trouvé     mais integer est attendu
kb_1008_Normalized,27,"type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type",$.volumeClaimTemplates[0].metadata.creationTimestamp: object a été trouvé     mais string est attendu    $.volumeClaimTemplates[0].metadata.deletionTimestamp: object a été trouvé     mais string est attendu    $.volumeClaimTemplates[0].metadata.managedFields[1].time: object a été trouvé     mais string est attendu    $.volumeClaimTemplates[0].status.conditions[0].lastProbeTime: object a été trouvé     mais string est attendu    $.volumeClaimTemplates[0].status.conditions[0].lastTransitionTime: object a été trouvé     mais string est attendu    $.volumeClaimTemplates[0].status.conditions[1].lastProbeTime: object a été trouvé     mais string est attendu    $.volumeClaimTemplates[0].status.conditions[2].lastProbeTime: object a été trouvé     mais string est attendu    $.volumeClaimTemplates[0].status.conditions[2].lastTransitionTime: object a été trouvé     mais string est attendu    $.volumeClaimTemplates[1].metadata.creationTimestamp: object a été trouvé     mais string est attendu    $.volumeClaimTemplates[1].metadata.deletionTimestamp: object a été trouvé     mais string est attendu    $.volumeClaimTemplates[1].status.conditions[0].lastProbeTime: object a été trouvé     mais string est attendu    $.volumeClaimTemplates[1].status.conditions[0].lastTransitionTime: object a été trouvé     mais string est attendu    $.volumeClaimTemplates[1].status.conditions[1].lastProbeTime: object a été trouvé     mais string est attendu    $.volumeClaimTemplates[1].status.conditions[1].lastTransitionTime: object a été trouvé     mais string est attendu    $.volumeClaimTemplates[1].status.conditions[2].lastProbeTime: object a été trouvé     mais string est attendu    $.volumeClaimTemplates[1].status.conditions[2].lastTransitionTime: object a été trouvé     mais string est attendu    $.volumeClaimTemplates[1].status.conditions[3].lastProbeTime: object a été trouvé     mais string est attendu    $.volumeClaimTemplates[1].status.conditions[3].lastTransitionTime: object a été trouvé     mais string est attendu    $.volumeClaimTemplates[2].metadata.creationTimestamp: object a été trouvé     mais string est attendu    $.volumeClaimTemplates[2].metadata.deletionTimestamp: object a été trouvé     mais string est attendu    $.volumeClaimTemplates[2].status.conditions[0].lastProbeTime: object a été trouvé     mais string est attendu    $.volumeClaimTemplates[2].status.conditions[0].lastTransitionTime: object a été trouvé     mais string est attendu    $.volumeClaimTemplates[2].status.conditions[1].lastProbeTime: object a été trouvé     mais string est attendu    $.volumeClaimTemplates[2].status.conditions[1].lastTransitionTime: object a été trouvé     mais string est attendu    $.volumeClaimTemplates[3].status.conditions[0].lastProbeTime: object a été trouvé     mais string est attendu    $.volumeClaimTemplates[3].status.conditions[0].lastTransitionTime: object a été trouvé     mais string est attendu$.volumeClaimTemplates[4].metadata.deletionTimestamp: object a été trouvé     mais string est attendu
kb_1011_Normalized,2,"type,type",$.template.metadata.managedFields[1].time: object a été trouvé     mais string est attendu$.template.metadata.managedFields[4].time: object a été trouvé     mais string est attendu
